# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2339       1.638814598569e-11       5.603165283141e-13      -3.035720871240e-13       2.961441816101e-15       1.057861298180e-16       3.160525015318e-17       3.887074484521e-18 
 2340       1.632244727128e-11       5.617768783519e-13      -3.021870326702e-13       2.957128022248e-15       1.055914694054e-16       3.137044658529e-17       3.904647618697e-18 
 2341       1.625699693642e-11       5.632390799487e-13      -3.009664649536e-13       2.952816409666e-15       1.053972450495e-16       3.113649145516e-17       3.921514470352e-18 
 2342       1.619180225970e-11       5.647023268763e-13      -2.999088647143e-13       2.948507111547e-15       1.052034557744e-16       3.090337754790e-17       3.937673450331e-18 
 2343       1.612687054239e-11       5.661658101493e-13      -2.990127064112e-13       2.944200261482e-15       1.050101005961e-16       3.067109761652e-17       3.953122968806e-18 
 2344       1.606220910846e-11       5.676287180216e-13      -2.982764582150e-13       2.939895993455e-15       1.048171785226e-16       3.043964438192e-17       3.967861435273e-18 
 2345       1.599782530458e-11       5.690902359839e-13      -2.976985820007e-13       2.935594441851e-15       1.046246885537e-16       3.020901053278e-17       3.981887258557e-18 
 2346       1.593372650020e-11       5.705495467606e-13      -2.972775333411e-13       2.931295741450e-15       1.044326296810e-16       2.997918872560e-17       3.995198846810e-18 
 2347       1.586992008750e-11       5.720058303069e-13      -2.970117614990e-13       2.927000027432e-15       1.042410008883e-16       2.975017158462e-17       4.007794607514e-18 
 2348       1.580641348148e-11       5.734582638057e-13      -2.968997094209e-13       2.922707435375e-15       1.040498011510e-16       2.952195170180e-17       4.019672947481e-18 
 2349       1.574321411994e-11       5.749060216650e-13      -2.969398137292e-13       2.918418101256e-15       1.038590294364e-16       2.929452163677e-17       4.030832272852e-18 
 2350       1.568032946353e-11       5.763482755146e-13      -2.971305047155e-13       2.914132161449e-15       1.036686847037e-16       2.906787391681e-17       4.041270989103e-18 
 2351       1.561776699575e-11       5.777841942035e-13      -2.974702063335e-13       2.909849752732e-15       1.034787659040e-16       2.884200103679e-17       4.050987501042e-18 
 2352       1.555553422299e-11       5.792129437965e-13      -2.979573361916e-13       2.905571012280e-15       1.032892719800e-16       2.861689545915e-17       4.059980212811e-18 
 2353       1.549363867453e-11       5.806336875717e-13      -2.985903055462e-13       2.901296077668e-15       1.031002018665e-16       2.839254961387e-17       4.068247527888e-18 
 2354       1.543208790263e-11       5.820455860173e-13      -2.993675192945e-13       2.897025086875e-15       1.029115544899e-16       2.816895589839e-17       4.075787849084e-18 
 2355       1.537088948244e-11       5.834477968289e-13      -3.002873759671e-13       2.892758178277e-15       1.027233287685e-16       2.794610667763e-17       4.082599578551e-18 
 2356       1.531005101213e-11       5.848394749063e-13      -3.013482677215e-13       2.888495490656e-15       1.025355236123e-16       2.772399428393e-17       4.088681117776e-18 
 2357       1.524958011287e-11       5.862197723505e-13      -3.025485803342e-13       2.884237163193e-15       1.023481379232e-16       2.750261101699e-17       4.094030867588e-18 
 2358       1.518948442884e-11       5.875878384611e-13      -3.038866931945e-13       2.879983335472e-15       1.021611705948e-16       2.728194914385e-17       4.098647228153e-18 
 2359       1.512977162727e-11       5.889428197332e-13      -3.053609792966e-13       2.875734147480e-15       1.019746205123e-16       2.706200089888e-17       4.102528598980e-18 
 2360       1.507044939846e-11       5.902838598544e-13      -3.069698052333e-13       2.871489739608e-15       1.017884865529e-16       2.684275848369e-17       4.105673378919e-18 
 2361       1.501152545582e-11       5.916100997018e-13      -3.087115311881e-13       2.867250252650e-15       1.016027675855e-16       2.662421406714e-17       4.108079966163e-18 
 2362       1.495300753585e-11       5.929206773391e-13      -3.105845109287e-13       2.863015827804e-15       1.014174624704e-16       2.640635978527e-17       4.109746758250e-18 
 2363       1.489490339823e-11       5.942147280139e-13      -3.125870917996e-13       2.858786606672e-15       1.012325700601e-16       2.618918774127e-17       4.110672152063e-18 
 2364       1.483722082575e-11       5.954913841545e-13      -3.147176147153e-13       2.854562731262e-15       1.010480891983e-16       2.597269000546e-17       4.110854543829e-18 
 2365       1.477996762445e-11       5.967497753670e-13      -3.169744141527e-13       2.850344343985e-15       1.008640187208e-16       2.575685861525e-17       4.110292329123e-18 
 2366       1.472315162353e-11       5.979890284322e-13      -3.193558181445e-13       2.846131587659e-15       1.006803574549e-16       2.554168557507e-17       4.108983902869e-18 
 2367       1.466678067545e-11       5.992082673032e-13      -3.218601482721e-13       2.841924605509e-15       1.004971042195e-16       2.532716285637e-17       4.106927659339e-18 
 2368       1.461086265592e-11       6.004066131018e-13      -3.244857196580e-13       2.837723541165e-15       1.003142578253e-16       2.511328239756e-17       4.104121992155e-18 
 2369       1.455540546393e-11       6.015831841159e-13      -3.272308409594e-13       2.833528538663e-15       1.001318170746e-16       2.490003610401e-17       4.100565294290e-18 
 2370       1.450041702178e-11       6.027370957966e-13      -3.300938143604e-13       2.829339742448e-15       9.994978076126e-17       2.468741584794e-17       4.096255958068e-18 
 2371       1.444590416491e-11       6.038675499001e-13      -3.330728246149e-13       2.825157284983e-15       9.976814771431e-17       2.447542900243e-17       4.091200491772e-18 
 2372       1.439186930394e-11       6.049741025203e-13      -3.361656054391e-13       2.820981249510e-15       9.958691692864e-17       2.426414514811e-17       4.085437924225e-18 
 2373       1.433831374205e-11       6.060563977058e-13      -3.393697710445e-13       2.816811707057e-15       9.940608743503e-17       2.405364965477e-17       4.079015550913e-18 
 2374       1.428523878332e-11       6.071140784638e-13      -3.426829268919e-13       2.812648728814e-15       9.922565825672e-17       2.384402817389e-17       4.071980831236e-18 
 2375       1.423264573272e-11       6.081467867591e-13      -3.461026696822e-13       2.808492386125e-15       9.904562840943e-17       2.363536663894e-17       4.064381388687e-18 
 2376       1.418053589610e-11       6.091541635131e-13      -3.496265873468e-13       2.804342750495e-15       9.886599690133e-17       2.342775126567e-17       4.056265011020e-18 
 2377       1.412891058022e-11       6.101358486029e-13      -3.532522590381e-13       2.800199893584e-15       9.868676273304e-17       2.322126855239e-17       4.047679650430e-18 
 2378       1.407777109269e-11       6.110914808601e-13      -3.569772551200e-13       2.796063887214e-15       9.850792489759e-17       2.301600528029e-17       4.038673423722e-18 
 2379       1.402711874205e-11       6.120206980698e-13      -3.607991371587e-13       2.791934803361e-15       9.832948238047e-17       2.281204851371e-17       4.029294612491e-18 
 2380       1.397695483769e-11       6.129231369695e-13      -3.647154579130e-13       2.787812714162e-15       9.815143415955e-17       2.260948560045e-17       4.019591663290e-18 
 2381       1.392728068991e-11       6.137984332483e-13      -3.687237613247e-13       2.783697691911e-15       9.797377920515e-17       2.240840417206e-17       4.009613187810e-18 
 2382       1.387809760989e-11       6.146462215454e-13      -3.728215825096e-13       2.779589809062e-15       9.779651647994e-17       2.220889214412e-17       3.999407963047e-18 
 2383       1.382940690969e-11       6.154661354498e-13      -3.770064477476e-13       2.775489138226e-15       9.761964493901e-17       2.201103771656e-17       3.989024931486e-18 
 2384       1.378120990226e-11       6.162578074982e-13      -3.812758744735e-13       2.771395752175e-15       9.744316352980e-17       2.181492937394e-17       3.978513201265e-18 
 2385       1.373350790144e-11       6.170208691752e-13      -3.856273712675e-13       2.767309723839e-15       9.726707119214e-17       2.162065588574e-17       3.967922046356e-18 
 2386       1.368630222194e-11       6.177549509112e-13      -3.900584378456e-13       2.763231126306e-15       9.709136685820e-17       2.142830630667e-17       3.957300906736e-18 
 2387       1.363959417937e-11       6.184596820818e-13      -3.945665650503e-13       2.759160032824e-15       9.691604945251e-17       2.123796997693e-17       3.946699388564e-18 
 2388       1.359338509022e-11       6.191346910070e-13      -3.991492348410e-13       2.755096516801e-15       9.674111789193e-17       2.104973652255e-17       3.936167264351e-18 
 2389       1.354767627186e-11       6.197796049498e-13      -4.038039202847e-13       2.751040651805e-15       9.656657108564e-17       2.086369585565e-17       3.925754473138e-18 
 2390       1.350246904253e-11       6.203940501151e-13      -4.085280855465e-13       2.746992511561e-15       9.639240793516e-17       2.067993817477e-17       3.915511120668e-18 
 2391       1.345776472138e-11       6.209776516490e-13      -4.133191858800e-13       2.742952169957e-15       9.621862733430e-17       2.049855396510e-17       3.905487479562e-18 
 2392       1.341356462843e-11       6.215300336376e-13      -4.181746676180e-13       2.738919701039e-15       9.604522816917e-17       2.031963399886e-17       3.895733989490e-18 
 2393       1.336987008458e-11       6.220508191058e-13      -4.230919681628e-13       2.734895179013e-15       9.587220931817e-17       2.014326933550e-17       3.886301257349e-18 
 2394       1.332668241160e-11       6.225396300165e-13      -4.280685159772e-13       2.730878678246e-15       9.569956965199e-17       1.996955132209e-17       3.877240057435e-18 
 2395       1.328400293217e-11       6.229960872696e-13      -4.331017305747e-13       2.726870273264e-15       9.552730803358e-17       1.979857159353e-17       3.868601331616e-18 
 2396       1.324183296982e-11       6.234198107005e-13      -4.381890225098e-13       2.722870038754e-15       9.535542331814e-17       1.963042207291e-17       3.860436189511e-18 
 2397       1.320017384898e-11       6.238104190797e-13      -4.433277933693e-13       2.718878049565e-15       9.518391435313e-17       1.946519497176e-17       3.852795908658e-18 
 2398       1.315902689496e-11       6.241675301112e-13      -4.485154357620e-13       2.714894380705e-15       9.501277997826e-17       1.930298279036e-17       3.845731934692e-18 
 2399       1.311839343394e-11       6.244907604320e-13      -4.537493333098e-13       2.710919107343e-15       9.484201902544e-17       1.914387831804e-17       3.839295881519e-18 
 2400       1.307827479298e-11       6.247797256104e-13      -4.590268606379e-13       2.706952304809e-15       9.467163031884e-17       1.898797463347e-17       3.833539531487e-18 
 2401       1.303867230003e-11       6.250340401456e-13      -4.643453833659e-13       2.702994048595e-15       9.450161267481e-17       1.883536510494e-17       3.828514835566e-18 
 2402       1.299958728391e-11       6.252533174662e-13      -4.697022580974e-13       2.699044414352e-15       9.433196490190e-17       1.868614339067e-17       3.824273913517e-18 
 2403       1.296102107432e-11       6.254371699297e-13      -4.750948324114e-13       2.695103477894e-15       9.416268580088e-17       1.854040343912e-17       3.820869054068e-18 
 2404       1.292297500182e-11       6.255852088206e-13      -4.805204448525e-13       2.691171315196e-15       9.399377416468e-17       1.839823948924e-17       3.818352715087e-18 
 2405       1.288545039789e-11       6.256970443501e-13      -4.859764249214e-13       2.687248002396e-15       9.382522877840e-17       1.825974607081e-17       3.816777523760e-18 
 2406       1.284844859485e-11       6.257722856551e-13      -4.914600930655e-13       2.683333615791e-15       9.365704841930e-17       1.812501800469e-17       3.816196276760e-18 
